56.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,FINE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,FINEST;WORKFLOW,FINER
05:52:02.0 (153100857)|VARIABLE_SCOPE_BEGIN|[2412]|CARES_AppConstants.TEST_OBJECT|String|false|true
05:52:02.0 (153166232)|VARIABLE_SCOPE_BEGIN|[1406]|CARES_AppConstants.TEST_ORG_EMAIL|String|false|true
05:52:02.0 (153229510)|VARIABLE_SCOPE_BEGIN|[1286]|CARES_AppConstants.TEST_STATE|String|false|true
05:52:02.0 (153296972)|VARIABLE_SCOPE_BEGIN|[735]|CARES_AppConstants.TEST_STRING|String|false|true
05:52:02.0 (153358417)|VARIABLE_SCOPE_BEGIN|[1314]|CARES_AppConstants.TEST_WORKER|String|false|true
05:52:02.0 (153422964)|VARIABLE_SCOPE_BEGIN|[1287]|CARES_AppConstants.TEST_ZIPCODE|String|false|true
05:52:02.0 (153489538)|VARIABLE_SCOPE_BEGIN|[1756]|CARES_AppConstants.TFC_APPROVED_OMNI|String|false|true
05:52:02.0 (153551492)|VARIABLE_SCOPE_BEGIN|[1734]|CARES_AppConstants.TFC_APPROVED_SOLR|String|false|true
05:52:02.0 (153636101)|VARIABLE_SCOPE_BEGIN|[747]|CARES_AppConstants.THREE_DAY|String|false|true
05:52:02.0 (153699965)|VARIABLE_SCOPE_BEGIN|[1682]|CARES_AppConstants.TILS|String|false|true
05:52:02.0 (153768963)|VARIABLE_SCOPE_BEGIN|[1761]|CARES_AppConstants.TIME_LIMIT_OMNI|String|false|true
05:52:02.0 (153829853)|VARIABLE_SCOPE_BEGIN|[1738]|CARES_AppConstants.TIME_LIMIT_SOLR|String|false|true
05:52:02.0 (153893255)|VARIABLE_SCOPE_BEGIN|[1477]|CARES_AppConstants.TIME_ZONE_STRING|String|false|true
05:52:02.0 (153959753)|VARIABLE_SCOPE_BEGIN|[1858]|CARES_AppConstants.TIN|String|false|true
05:52:02.0 (154059487)|VARIABLE_SCOPE_BEGIN|[2445]|CARES_AppConstants.TITLE_IV_TYPE_AMADOR|String|false|true
05:52:02.0 (154129157)|VARIABLE_SCOPE_BEGIN|[2444]|CARES_AppConstants.TITLE_IV_TYPE_BUTTE|String|false|true
05:52:02.0 (154195656)|VARIABLE_SCOPE_BEGIN|[986]|CARES_AppConstants.TITLE_KEY|String|false|true
05:52:02.0 (154261728)|VARIABLE_SCOPE_BEGIN|[885]|CARES_AppConstants.TITLE_RECEIVING_PERSON|String|false|true
05:52:02.0 (154329166)|VARIABLE_SCOPE_BEGIN|[2010]|CARES_AppConstants.TO_CALSAWS|String|false|true
05:52:02.0 (154405968)|VARIABLE_SCOPE_BEGIN|[1390]|CARES_AppConstants.TRAINING_ATTENDANCE|String|false|true
05:52:02.0 (154471121)|VARIABLE_SCOPE_BEGIN|[1333]|CARES_AppConstants.TRAINING_COURSE|String|false|true
05:52:02.0 (154546274)|VARIABLE_SCOPE_BEGIN|[441]|CARES_AppConstants.TRAINING_HOUR_COMPLETED|String|false|true
05:52:02.0 (154632407)|VARIABLE_SCOPE_BEGIN|[2009]|CARES_AppConstants.TRANSACTION_ID|String|false|true
05:52:02.0 (154697552)|VARIABLE_SCOPE_BEGIN|[2012]|CARES_AppConstants.TRANSACTION_STATUS_SUBMITTED|String|false|true
05:52:02.0 (154760246)|VARIABLE_SCOPE_BEGIN|[2343]|CARES_AppConstants.TRANSFER_TYPE_AS_COUNTY|String|false|true
05:52:02.0 (154827135)|VARIABLE_SCOPE_BEGIN|[2344]|CARES_AppConstants.TRANSFER_TYPE_AS_PROGRAM|String|false|true
05:52:02.0 (154890877)|VARIABLE_SCOPE_BEGIN|[1757]|CARES_AppConstants.TRAUMA_INFORMED_OMNI|String|false|true
05:52:02.0 (154952917)|VARIABLE_SCOPE_BEGIN|[1735]|CARES_AppConstants.TRAUMA_INFORMED_SOLR|String|false|true
05:52:02.0 (155017398)|VARIABLE_SCOPE_BEGIN|[591]|CARES_AppConstants.TRIBAL_AFFILIATION|String|false|true
05:52:02.0 (155087431)|VARIABLE_SCOPE_BEGIN|[897]|CARES_AppConstants.TRIBAL_AFFILIATION_LOOKUP|String|false|true
05:52:02.0 (155153650)|VARIABLE_SCOPE_BEGIN|[1358]|CARES_AppConstants.TRIBAL_INFORMATION|String|false|true
05:52:02.0 (155221109)|VARIABLE_SCOPE_BEGIN|[1088]|CARES_AppConstants.TRIBAL_INQUIRYRT|String|false|true
05:52:02.0 (155291134)|VARIABLE_SCOPE_BEGIN|[1360]|CARES_AppConstants.TRIBE_LOCATION|String|false|true
05:52:02.0 (155361413)|VARIABLE_SCOPE_BEGIN|[1507]|CARES_AppConstants.TRIBE_MEMBER|String|false|true
05:52:02.0 (155426979)|VARIABLE_SCOPE_BEGIN|[1664]|CARES_AppConstants.TRIBE_PLACEMENT_PREFERENCE_1|String|false|true
05:52:02.0 (155489512)|VARIABLE_SCOPE_BEGIN|[1665]|CARES_AppConstants.TRIBE_PLACEMENT_PREFERENCE_2|String|false|true
05:52:02.0 (155551163)|VARIABLE_SCOPE_BEGIN|[1666]|CARES_AppConstants.TRIBE_PLACEMENT_PREFERENCE_3|String|false|true
05:52:02.0 (155636193)|VARIABLE_SCOPE_BEGIN|[1667]|CARES_AppConstants.TRIBE_PLACEMENT_PREFERENCE_4|String|false|true
05:52:02.0 (155700613)|VARIABLE_SCOPE_BEGIN|[1765]|CARES_AppConstants.TRSCF|String|false|true
05:52:02.0 (155765222)|VARIABLE_SCOPE_BEGIN|[982]|CARES_AppConstants.TRUE_VAR|Boolean|false|true
05:52:02.0 (155831576)|VARIABLE_SCOPE_BEGIN|[1068]|CARES_AppConstants.TYPE|String|false|true
05:52:02.0 (155899556)|VARIABLE_SCOPE_BEGIN|[2351]|CARES_AppConstants.TYPE_HEARING|String|false|true
05:52:02.0 (155966885)|VARIABLE_SCOPE_BEGIN|[330]|CARES_AppConstants.UNASSIGNED_QUEUE|String|false|true
05:52:02.0 (156035141)|VARIABLE_SCOPE_BEGIN|[2421]|CARES_AppConstants.UNDERSCORE_SIGN|String|false|true
05:52:02.0 (156104148)|VARIABLE_SCOPE_BEGIN|[614]|CARES_AppConstants.UNIQUE_PERPETRATOR_VALIDATION|String|false|true
05:52:02.0 (156167601)|VARIABLE_SCOPE_BEGIN|[615]|CARES_AppConstants.UNIQUE_PERPETRATOR_VALIDATION_CHILD|String|false|true
05:52:02.0 (156234558)|VARIABLE_SCOPE_BEGIN|[1770]|CARES_AppConstants.UNIT_LINKAGE_TEST|String|false|true
05:52:02.0 (156301063)|VARIABLE_SCOPE_BEGIN|[517]|CARES_AppConstants.UNIT_MEMBER_OBJECT|String|false|true
05:52:02.0 (156370321)|VARIABLE_SCOPE_BEGIN|[1109]|CARES_AppConstants.UNIT_MEMBER_ROLE|List<String>|true|true
05:52:02.0 (156435627)|VARIABLE_SCOPE_BEGIN|[1111]|CARES_AppConstants.UNIT_MEMBER_ROLE_SUPERVISOR|String|false|true
05:52:02.0 (156500283)|VARIABLE_SCOPE_BEGIN|[1110]|CARES_AppConstants.UNIT_MEMBER_ROLE_WORKER|List<String>|true|true
05:52:02.0 (156564165)|VARIABLE_SCOPE_BEGIN|[1112]|CARES_AppConstants.UNIT_MEMBER_ROLE_WORKER_STRING|String|false|true
05:52:02.0 (156656081)|VARIABLE_SCOPE_BEGIN|[1115]|CARES_AppConstants.UNIT_MEMBER_TRIGGER_HELPER|String|false|true
05:52:02.0 (156727190)|VARIABLE_SCOPE_BEGIN|[470]|CARES_AppConstants.UNIT_NUMBER|String|false|true
05:52:02.0 (156795418)|VARIABLE_SCOPE_BEGIN|[516]|CARES_AppConstants.UNIT_OBJECT|String|false|true
05:52:02.0 (156864454)|VARIABLE_SCOPE_BEGIN|[1095]|CARES_AppConstants.UNIT_SUPERVISOR|String|false|true
05:52:02.0 (156931016)|VARIABLE_SCOPE_BEGIN|[1231]|CARES_AppConstants.UNIT_TRIGGER_HELPER|String|false|true
05:52:02.0 (156998120)|VARIABLE_SCOPE_BEGIN|[2156]|CARES_AppConstants.UNKNOWN_PERSON|String|false|true
05:52:02.0 (157064299)|VARIABLE_SCOPE_BEGIN|[265]|CARES_AppConstants.UNPLANNED|String|false|true
05:52:02.0 (157134414)|VARIABLE_SCOPE_BEGIN|[1269]|CARES_AppConstants.UPDATED_BIC_NUM|String|false|true
05:52:02.0 (157231111)|VARIABLE_SCOPE_BEGIN|[1248]|CARES_AppConstants.UPDATED_DEGREE_VALUE|String|false|true
05:52:02.0 (157306300)|VARIABLE_SCOPE_BEGIN|[741]|CARES_AppConstants.UPDATEFOLIORECORDS|String|false|true
05:52:02.0 (157374115)|VARIABLE_SCOPE_BEGIN|[1597]|CARES_AppConstants.UPDATEPROVIDERLOCATIONAVAILABLEBEDS|String|false|true
05:52:02.0 (157445609)|VARIABLE_SCOPE_BEGIN|[402]|CARES_AppConstants.UPDATE_BG|String|false|true
05:52:02.0 (157509622)|VARIABLE_SCOPE_BEGIN|[2403]|CARES_AppConstants.UPDATE_CASE_TYPE_NOTIFICATION_BODY_PART_ONE|String|false|true
05:52:02.0 (157574163)|VARIABLE_SCOPE_BEGIN|[2404]|CARES_AppConstants.UPDATE_CASE_TYPE_NOTIFICATION_BODY_PART_TWO|String|false|true
05:52:02.0 (157657665)|VARIABLE_SCOPE_BEGIN|[2402]|CARES_AppConstants.UPDATE_CASE_TYPE_NOTIFICATION_TITLE|String|false|true
05:52:02.0 (157727945)|VARIABLE_SCOPE_BEGIN|[953]|CARES_AppConstants.UPDATE_CONTACT_LOG|String|false|true
05:52:02.0 (157794400)|VARIABLE_SCOPE_BEGIN|[954]|CARES_AppConstants.UPDATE_CONTACT_LOG_MEMBER|String|false|true
05:52:02.0 (157858279)|VARIABLE_SCOPE_BEGIN|[2367]|CARES_AppConstants.UPDATE_COURT_REPORT_FIELD|String|false|true
05:52:02.0 (157926030)|VARIABLE_SCOPE_BEGIN|[2368]|CARES_AppConstants.UPDATE_COURT_REPORT_FIELD_HEARING|String|false|true
05:52:02.0 (157992152)|VARIABLE_SCOPE_BEGIN|[944]|CARES_AppConstants.UPDATE_CSEC|String|false|true
05:52:02.0 (158057488)|VARIABLE_SCOPE_BEGIN|[2280]|CARES_AppConstants.UPDATE_FOLIO_CONTACT_METHOD|String|false|true
05:52:02.0 (158123505)|VARIABLE_SCOPE_BEGIN|[724]|CARES_AppConstants.UPDATE_FOLIO_PERSON|String|false|true
05:52:02.0 (158204451)|VARIABLE_SCOPE_BEGIN|[725]|CARES_AppConstants.UPDATE_FOLIO_PERSON_RECORDS|String|false|true
05:52:02.0 (158277009)|VARIABLE_SCOPE_BEGIN|[2281]|CARES_AppConstants.UPDATE_FOLIO_TRIBE_METHOD|String|false|true
05:52:02.0 (158360100)|VARIABLE_SCOPE_BEGIN|[307]|CARES_AppConstants.UPDATE_MODULE|String|false|true
05:52:02.0 (158443375)|VARIABLE_SCOPE_BEGIN|[2292]|CARES_AppConstants.UPDATE_PLACEMENT_OPTION|String|false|true
05:52:02.0 (158516185)|VARIABLE_SCOPE_BEGIN|[958]|CARES_AppConstants.UPDATE_RELATED_CSECS|String|false|true
05:52:02.0 (158583587)|VARIABLE_SCOPE_BEGIN|[888]|CARES_AppConstants.UPDATE_SSB_DATA|String|false|true
05:52:02.0 (158673968)|VARIABLE_SCOPE_BEGIN|[752]|CARES_AppConstants.UPDATION_SUCCESS|String|false|true
05:52:02.0 (158741327)|VARIABLE_SCOPE_BEGIN|[1277]|CARES_AppConstants.UPD_EYE_COLOR|String|false|true
05:52:02.0 (158813142)|VARIABLE_SCOPE_BEGIN|[925]|CARES_AppConstants.UPSERT_CSECREC|String|false|true
05:52:02.0 (158885968)|VARIABLE_SCOPE_BEGIN|[916]|CARES_AppConstants.UPSERT_RECORD|String|false|true
05:52:02.0 (158963712)|VARIABLE_SCOPE_BEGIN|[2141]|CARES_AppConstants.URL|String|false|true
05:52:02.0 (159032498)|VARIABLE_SCOPE_BEGIN|[590]|CARES_AppConstants.USER|String|false|true
05:52:02.0 (159132552)|VARIABLE_SCOPE_BEGIN|[1485]|CARES_AppConstants.USERACCOUNT|String|false|true
05:52:02.0 (159205700)|VARIABLE_SCOPE_BEGIN|[1887]|CARES_AppConstants.USERCOUNTYMERGE|String|false|true
05:52:02.0 (159274929)|VARIABLE_SCOPE_BEGIN|[1623]|CARES_AppConstants.USERID|String|false|true
05:52:02.0 (159347463)|VARIABLE_SCOPE_BEGIN|[344]|CARES_AppConstants.USERLOGIN_IS_FROZEN|String|false|true
05:52:02.0 (159415621)|VARIABLE_SCOPE_BEGIN|[1886]|CARES_AppConstants.USERNAMEMERGE|String|false|true
05:52:02.0 (159481479)|VARIABLE_SCOPE_BEGIN|[1045]|CARES_AppConstants.USERORGROUPID|String|false|true
05:52:02.0 (159549913)|VARIABLE_SCOPE_BEGIN|[1888]|CARES_AppConstants.USERTITLEMERGE|String|false|true
05:52:02.0 (159641323)|VARIABLE_SCOPE_BEGIN|[761]|CARES_AppConstants.USER_FILTER|String|false|true
05:52:02.0 (159710868)|VARIABLE_SCOPE_BEGIN|[1224]|CARES_AppConstants.USER_NAME|String|false|true
05:52:02.0 (159779343)|VARIABLE_SCOPE_BEGIN|[1472]|CARES_AppConstants.USER_NAME_EMAIL_STRING|String|false|true
05:52:02.0 (159848864)|VARIABLE_SCOPE_BEGIN|[1471]|CARES_AppConstants.USER_NAME_STRING|String|false|true
05:52:02.0 (159923514)|VARIABLE_SCOPE_BEGIN|[2179]|CARES_AppConstants.USER_PAYLOAD_KEY|String|false|true
05:52:02.0 (159995141)|VARIABLE_SCOPE_BEGIN|[521]|CARES_AppConstants.UUID_PARAMETER|String|false|true
05:52:02.0 (160065288)|VARIABLE_SCOPE_BEGIN|[2242]|CARES_AppConstants.VACATED_VALUE|String|false|true
05:52:02.0 (160136055)|VARIABLE_SCOPE_BEGIN|[1130]|CARES_AppConstants.VALIDATE_ACTIVE_OFFICE_METHOD|String|false|true
05:52:02.0 (160210982)|VARIABLE_SCOPE_BEGIN|[1233]|CARES_AppConstants.VALIDATE_ASSIGNMENT_DESK|String|false|true
05:52:02.0 (160281585)|VARIABLE_SCOPE_BEGIN|[1131]|CARES_AppConstants.VALIDATE_MSG_OFFICE_SUPERVISOR|String|false|true
05:52:02.0 (160350809)|VARIABLE_SCOPE_BEGIN|[1234]|CARES_AppConstants.VALIDATE_UNIT_INACTIVATION|String|false|true
05:52:02.0 (160429745)|VARIABLE_SCOPE_BEGIN|[1753]|CARES_AppConstants.VALUES|String|false|true
05:52:02.0 (160531768)|VARIABLE_SCOPE_BEGIN|[632]|CARES_AppConstants.VALUE_CROSS_REPORT|String|false|true
05:52:02.0 (160603241)|VARIABLE_SCOPE_BEGIN|[1018]|CARES_AppConstants.VALUE_ERNRD|String|false|true
05:52:02.0 (160713127)|VARIABLE_SCOPE_BEGIN|[324]|CARES_AppConstants.VALUE_STRING|String|false|true
05:52:02.0 (160820811)|VARIABLE_SCOPE_BEGIN|[1511]|CARES_AppConstants.VERIFYDUPLICATERECORDS|String|false|true
05:52:02.0 (160920750)|VARIABLE_SCOPE_BEGIN|[1078]|CARES_AppConstants.VICTIM|String|false|true
05:52:02.0 (161004037)|VARIABLE_SCOPE_BEGIN|[1488]|CARES_AppConstants.VICTIMDURINGFOSTER|String|false|true
05:52:02.0 (161075597)|VARIABLE_SCOPE_BEGIN|[609]|CARES_AppConstants.VICTIM_NAME|String|false|true
05:52:02.0 (161152055)|VARIABLE_SCOPE_BEGIN|[1225]|CARES_AppConstants.VICTIM_NAME_FULL|String|false|true
05:52:02.0 (161221195)|VARIABLE_SCOPE_BEGIN|[1880]|CARES_AppConstants.VISITATION_DETERMINATION_MODULE|String|false|true
05:52:02.0 (161287894)|VARIABLE_SCOPE_BEGIN|[1879]|CARES_AppConstants.VISITATION_DETERMINATION_OBJECT|String|false|true
05:52:02.0 (161353322)|VARIABLE_SCOPE_BEGIN|[1881]|CARES_AppConstants.VISITATION_TYPE_PICKLIST_VALUE_SIBLINGS|String|false|true
05:52:02.0 (161431627)|VARIABLE_SCOPE_BEGIN|[2063]|CARES_AppConstants.VISITOR_OBJECT|String|false|true
05:52:02.0 (161512365)|VARIABLE_SCOPE_BEGIN|[1902]|CARES_AppConstants.VISIT_MODULE|String|false|true
05:52:02.0 (161625624)|VARIABLE_SCOPE_BEGIN|[2137]|CARES_AppConstants.VISIT_MONITOR_MODULE|String|false|true
05:52:02.0 (161730709)|VARIABLE_SCOPE_BEGIN|[2136]|CARES_AppConstants.VISIT_MONITOR_OBJECT|String|false|true
05:52:02.0 (161824491)|VARIABLE_SCOPE_BEGIN|[1901]|CARES_AppConstants.VISIT_OBJECT|String|false|true
05:52:02.0 (161899344)|VARIABLE_SCOPE_BEGIN|[2482]|CARES_AppConstants.VISUAL_IMPAIRMENT_TYPE|String|false|true
05:52:02.0 (161973064)|VARIABLE_SCOPE_BEGIN|[1655]|CARES_AppConstants.VISUAL_INDICATOR_CONT|String|false|true
05:52:02.0 (162047027)|VARIABLE_SCOPE_BEGIN|[2125]|CARES_AppConstants.WARRANT_APPROVAL_NOTIFICATION|String|false|true
05:52:02.0 (162118235)|VARIABLE_SCOPE_BEGIN|[2060]|CARES_AppConstants.WARRANT_CHILD_ERROR_MESSAGE|String|false|true
05:52:02.0 (162187688)|VARIABLE_SCOPE_BEGIN|[1959]|CARES_AppConstants.WARRANT_EXPIRED_TASK_COMMENT|String|false|true
05:52:02.0 (162255242)|VARIABLE_SCOPE_BEGIN|[1961]|CARES_AppConstants.WARRANT_EXPIRED_TASK_METHOD|String|false|true
05:52:02.0 (162330069)|VARIABLE_SCOPE_BEGIN|[1958]|CARES_AppConstants.WARRANT_EXPIRED_TASK_SUBJECT|String|false|true
05:52:02.0 (162413233)|VARIABLE_SCOPE_BEGIN|[2126]|CARES_AppConstants.WARRANT_RETURN_FOR_MODIFICATION|String|false|true
05:52:02.0 (162484667)|VARIABLE_SCOPE_BEGIN|[1966]|CARES_AppConstants.WARRANT_SERVED_TASK_METHOD|String|false|true
05:52:02.0 (162552960)|VARIABLE_SCOPE_BEGIN|[1964]|CARES_AppConstants.WARRANT_SERVED_TASK_SUBJECT|String|false|true
05:52:02.0 (162648843)|VARIABLE_SCOPE_BEGIN|[2033]|CARES_AppConstants.WARRANT_SERVED_TITLE|String|false|true
05:52:02.0 (162719093)|VARIABLE_SCOPE_BEGIN|[1914]|CARES_AppConstants.WARRANT_SERVICE_TASK_METHOD|String|false|true
05:52:02.0 (162788711)|VARIABLE_SCOPE_BEGIN|[1912]|CARES_AppConstants.WARRANT_STATUS_ACTIVE_APPROVED|String|false|true
05:52:02.0 (162858871)|VARIABLE_SCOPE_BEGIN|[1960]|CARES_AppConstants.WARRANT_STATUS_EXPIRED|String|false|true
05:52:02.0 (162931322)|VARIABLE_SCOPE_BEGIN|[1896]|CARES_AppConstants.WARRANT_STATUS_OPEN_APPROVED|String|false|true
05:52:02.0 (162999118)|VARIABLE_SCOPE_BEGIN|[1895]|CARES_AppConstants.WARRANT_STATUS_OPEN_CREATED|String|false|true
05:52:02.0 (163069973)|VARIABLE_SCOPE_BEGIN|[2032]|CARES_AppConstants.WARRANT_STRING|String|false|true
05:52:02.0 (163146506)|VARIABLE_SCOPE_BEGIN|[1913]|CARES_AppConstants.WARRANT_TASK_SUBJECT|String|false|true
05:52:02.0 (163225028)|VARIABLE_SCOPE_BEGIN|[1894]|CARES_AppConstants.WARRANT_TYPE|String|false|true
05:52:02.0 (163305603)|VARIABLE_SCOPE_BEGIN|[1965]|CARES_AppConstants.WARRANT_TYPE_PROTECTIVE_CUSTODY|String|false|true
05:52:02.0 (163379835)|VARIABLE_SCOPE_BEGIN|[849]|CARES_AppConstants.WAS_PARENT_PERSON_OFFERED_BRACELET_CODE|String|false|true
05:52:02.0 (163467042)|VARIABLE_SCOPE_BEGIN|[855]|CARES_AppConstants.WAS_PERSON_WITH_LAWFUL_CUSTODY_COHERENT|String|false|true
05:52:02.0 (163537511)|VARIABLE_SCOPE_BEGIN|[2302]|CARES_AppConstants.WAS_THE_ABSENT_CHILD_VOICE_CAPTURED|String|false|true
05:52:02.0 (163649131)|VARIABLE_SCOPE_BEGIN|[1562]|CARES_AppConstants.WEIGHT_VALUE|String|false|true
05:52:02.0 (163734368)|VARIABLE_SCOPE_BEGIN|[1680]|CARES_AppConstants.WHERE_CLAUSE_REC_ID|String|false|true
05:52:02.0 (163811411)|VARIABLE_SCOPE_BEGIN|[1058]|CARES_AppConstants.WHERE_STR|String|false|true
05:52:02.0 (163878539)|VARIABLE_SCOPE_BEGIN|[2279]|CARES_AppConstants.WITHOUT_SHARING_FOLIO_SECONDARY_HELPER_CLASS_NAME|String|false|true
05:52:02.0 (163953641)|VARIABLE_SCOPE_BEGIN|[1336]|CARES_AppConstants.WORKER_EDUCATION|String|false|true
05:52:02.0 (164029541)|VARIABLE_SCOPE_BEGIN|[1117]|CARES_AppConstants.WORKER_ERROR|String|false|true
05:52:02.0 (164124117)|VARIABLE_SCOPE_BEGIN|[985]|CARES_AppConstants.WORKER_NOTIFICATION_BODY|String|false|true
05:52:02.0 (164199596)|VARIABLE_SCOPE_BEGIN|[977]|CARES_AppConstants.WORKER_NOTIFICATION_BODY_PRIMARY|String|false|true
05:52:02.0 (164285715)|VARIABLE_SCOPE_BEGIN|[978]|CARES_AppConstants.WORKER_NOTIFICATION_BODY_SECONDARY|String|false|true
05:52:02.0 (164361261)|VARIABLE_SCOPE_BEGIN|[983]|CARES_AppConstants.WORKER_NOTIFICATION_TITLE|String|false|true
05:52:02.0 (164435908)|VARIABLE_SCOPE_BEGIN|[984]|CARES_AppConstants.WORKER_NOTIFICATION_TITLE_NON_INVESTIGATIVE|String|false|true
05:52:02.0 (164505806)|VARIABLE_SCOPE_BEGIN|[1001]|CARES_AppConstants.WORKER_NOTIFICATION_TYPE|String|false|true
05:52:02.0 (164577168)|VARIABLE_SCOPE_BEGIN|[1160]|CARES_AppConstants.WORK_PHONE|String|false|true
05:52:02.0 (164671875)|VARIABLE_SCOPE_BEGIN|[453]|CARES_AppConstants.YES|String|false|true
05:52:02.0 (164741442)|VARIABLE_SCOPE_BEGIN|[1142]|CARES_AppConstants.YOU_HAVE_BEEN_ASSIGNED_AS_THE_SUPERVISOR_OF_THE_COUNTY|String|false|true
05:52:02.0 (164810406)|VARIABLE_SCOPE_BEGIN|[463]|CARES_AppConstants.ZERO|Integer|false|true
05:52:02.0 (164880568)|VARIABLE_SCOPE_BEGIN|[1420]|CARES_AppConstants.ZIPCODE|String|false|true
05:52:02.0 (164958081)|VARIABLE_SCOPE_BEGIN|[1436]|CARES_AppConstants.ZIPCODESTR|String|false|true
05:52:02.0 (165031776)|VARIABLE_SCOPE_BEGIN|[1557]|CARES_AppConstants.ZIP_CODE|String|false|true
05:52:02.0 (165106488)|VARIABLE_SCOPE_BEGIN|[1348]|CARES_AppConstants.ZIP_CODE_NUMBER|String|false|true
05:52:02.0 (165129602)|VARIABLE_SCOPE_BEGIN|[285]|CARES_AppConstants.coverCatchBlock|Boolean|false|true
05:52:02.0 (165161326)|VARIABLE_SCOPE_BEGIN|[1779]|CARES_AppConstants.fixedquery|String|false|true
05:52:02.0 (165193911)|VARIABLE_SCOPE_BEGIN|[315]|CARES_AppConstants.isApplicationTriggerFired|Boolean|false|true
05:52:02.0 (165225186)|VARIABLE_SCOPE_BEGIN|[1777]|CARES_AppConstants.isFirstCall|Boolean|false|true
05:52:02.0 (165304221)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (165353224)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ABSENCE|"Absence"
05:52:02.0 (165357253)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (165362036)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACCEPTED_STATUS|"Accepted"
05:52:02.0 (165364924)|HEAP_ALLOCATE|[12]|Bytes:11
05:52:02.0 (165371460)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACCESSLEVEL|"AccessLevel"
05:52:02.0 (165374888)|HEAP_ALLOCATE|[12]|Bytes:4
05:52:02.0 (165378543)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACCESS_LEVEL|"Read"
05:52:02.0 (165384439)|HEAP_ALLOCATE|[12]|Bytes:4
05:52:02.0 (165388144)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACCESS_LEVEL_EDIT|"Edit"
05:52:02.0 (165390870)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (165394584)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACCOUNT|"Account"
05:52:02.0 (165397230)|HEAP_ALLOCATE|[12]|Bytes:40
05:52:02.0 (165402781)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACCOUNT_SUCCESS|"Accounts have been i (20 more) ..."
05:52:02.0 (165405544)|HEAP_ALLOCATE|[12]|Bytes:13
05:52:02.0 (165409747)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACCREDITATION|"Accreditation"
05:52:02.0 (165412497)|HEAP_ALLOCATE|[12]|Bytes:22
05:52:02.0 (165419821)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACRELATION|"AccountContactRelati (2 more) ..."
05:52:02.0 (165422741)|HEAP_ALLOCATE|[12]|Bytes:10
05:52:02.0 (165426855)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTION_PLAN_OBJECT|"ActionPlan"
05:52:02.0 (165429700)|HEAP_ALLOCATE|[12]|Bytes:23
05:52:02.0 (165434248)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTION_PLAN_SERVICE_CLASS|"CARES_ActionPlanServ (3 more) ..."
05:52:02.0 (165437141)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (165441457)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTION_SUCCESS|"success"
05:52:02.0 (165444177)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (165451168)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTIVE_APPROVED|"Active - Approved by (6 more) ..."
05:52:02.0 (165453865)|HEAP_ALLOCATE|[12]|Bytes:115
05:52:02.0 (165458557)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTIVE_OFFICE_MEMBERS_ERROR|"Office cannot be clo (95 more) ..."
05:52:02.0 (165461297)|HEAP_ALLOCATE|[12]|Bytes:22
05:52:02.0 (165465896)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTIVE_PENDING|"Active - Pending Ser (2 more) ..."
05:52:02.0 (165468593)|HEAP_ALLOCATE|[12]|Bytes:15
05:52:02.0 (165473218)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTIVE_SERVED|"Active - Served"
05:52:02.0 (165476156)|HEAP_ALLOCATE|[12]|Bytes:130
05:52:02.0 (165483119)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTIVE_UNIT_AND_OFFICE_MEMBERS_ERROR|"Office cannot be clo (110 more) ..."
05:52:02.0 (165485895)|HEAP_ALLOCATE|[12]|Bytes:113
05:52:02.0 (165490525)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ACTIVE_UNIT_ERROR|"Office cannot be clo (93 more) ..."
05:52:02.0 (165493265)|HEAP_ALLOCATE|[12]|Bytes:11
05:52:02.0 (165498258)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ADDENDUM_OBJECT_API_NAME|"Addendum__c"
